URL,Book,Text,hdr1,hdr2,tildeinfo,note,lines,metadata,data,region,stoich,sinistr,subregion,date,other_info_0,other_info_1,other_info_2,clean_text_conservative,clean_text_interpretive
/text/167979?location=941&patt=&bookid=185&offset=137&count=10&bookid=185&location=941,IGBulg I²,93,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 93,NA,NA,4,"1


","[ἀγ]αθῇ τύ̣[χῃ].
[— — —]ῳ̣ καὶ Μ[— — — — —]
[— — —] Τ̣ιβ̣(ερι—) Ο̣[— — —]
[— — — — — — — — — — — —]",Odessus (Varna),NA,NA,NA,NA,NA,NA,NA,αθῇ τύ ῳ καὶ Μ Τιβ Ο,ἀγαθῇ τύχῃ ῳ καὶ Μ Τιβερι Ο
/text/167980?location=941&patt=&bookid=185&offset=137&count=10&bookid=185&location=941,IGBulg I²,94,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 94,NA,NA,5,"1



5","[ἀγα]θῇ τύχ[ῃ].
[— — — —]σου ἀνέθ[ηκαν]
[— — —]ι̣ Μένων Αυλ̣[ου—]-
[— —ε]ος καὶ Κετρεζερ̣[ις]
[τοῦ δεῖνα].",Odessus (Varna),NA,NA,cf. IGBulg I² Errata,NA,cf. IGBulg V 5037,NA,NA,θῇ τύχ σου ἀνέθ ι Μένων Αυλος καὶ Κετρεζερ,ἀγαθῇ τύχῃ σου ἀνέθηκαν ι Μένων Αυλου εος καὶ Κετρεζερις τοῦ δεῖνα
/text/167981?location=941&patt=&bookid=185&offset=137&count=10&bookid=185&location=941,IGBulg I²,95,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 95,NA,NA,1,1,[— — — —] Πάππος ὑπὲρ Πουπλί[ου — — —].,Odessus (Varna),NA,NA,NA,NA,NA,NA,NA, Πάππος ὑπὲρ Πουπλί, Πάππος ὑπὲρ Πουπλίου
/text/167982?location=941&patt=&bookid=185&offset=137&count=10&bookid=185&location=941,IGBulg I²,96,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 96,NA,NA,3,"1

","Παιδάρχη
Ἀνθεστηρίο
θυγάτηρ.",Odessus (Varna),NA,NA,late 5th/early 4th c. BC,late 5th/early 4th c. BC,NA,NA,NA,Παιδάρχη Ἀνθεστηρίο θυγάτηρ,Παιδάρχη Ἀνθεστηρίο θυγάτηρ
/text/167983?location=941&patt=&bookid=185&offset=137&count=10&bookid=185&location=941,IGBulg I²,97,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 97,NA,NA,3,"1

","Κλύτη
Ἀπολλωνίο
γυνή.",Odessus (Varna),NA,NA,late 5th/early 4th c. BC,late 5th/early 4th c. BC,NA,NA,NA,Κλύτη Ἀπολλωνίο γυνή,Κλύτη Ἀπολλωνίο γυνή
/text/167984?location=941&patt=&bookid=185&offset=137&count=10&bookid=185&location=941,IGBulg I²,98,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 98,NA,NA,2,"1
","Στράτων
Ἀ̣πολλοδώρ̣[ο].",Odessus (Varna),NA,NA,late 5th/early 4th c. BC,late 5th/early 4th c. BC,NA,NA,NA,Στράτων Ἀπολλοδώρ,Στράτων Ἀπολλοδώρο
/text/167985?location=941&patt=&bookid=185&offset=137&count=10&bookid=185&location=941,IGBulg I²,99,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 99,NA,NA,2,"1
","Ἠρακλείδης
Ἀπολλωνίδεω.",Odessus (Varna),NA,NA,late 5th/early 4th c. BC,late 5th/early 4th c. BC,NA,NA,NA,Ἠρακλείδης Ἀπολλωνίδεω,Ἠρακλείδης Ἀπολλωνίδεω
/text/167986?location=941&patt=&bookid=185&offset=137&count=10&bookid=185&location=941,IGBulg I²,100,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 100,NA,NA,2,"1
","[Ἀρ]τεμίδωρος
[․]․ρατίνο.",Odessus (Varna),NA,NA,late 5th/early 4th c. BC,late 5th/early 4th c. BC,NA,NA,NA,τεμίδωρος ρατίνο,Ἀρτεμίδωρος ρατίνο
/text/167987?location=941&patt=&bookid=185&offset=137&count=10&bookid=185&location=941,IGBulg I²,101,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 101,NA,NA,2,"1
","[Πρ]ωταγόρης
Ἀκάμαντος.",Odessus (Varna),NA,NA,late 5th/early 4th c. BC?,late 5th/early 4th c. BC?,NA,NA,NA,ωταγόρης Ἀκάμαντος,Πρωταγόρης Ἀκάμαντος
/text/167988?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,101(2),"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 101(2),NA,NA,2,"1
","[Ἱ]π̣πῶν[αξ]
[Ἀ]ρίστω[νος].",Odessus (Varna),NA,NA,late 5th/early 4th c. BC,late 5th/early 4th c. BC,NA,NA,NA,ππῶν ρίστω,Ἱππῶναξ Ἀρίστωνος
/text/167989?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,101(3),"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 101(3),NA,NA,2,"1
","Νικία
Ἀρίστωνο|ς.",Odessus (Varna),NA,NA,4th c. BC,4th c. BC,cf. IGBulg V 5042,NA,NA,Νικία Ἀρίστωνος,Νικία Ἀρίστωνος
/text/167990?location=941&patt=&bookid=185&offset=149&count=5&bookid=185&location=941,IGBulg I²,102,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 102,NA,NA,2,"above relief.1
","Σάττιον Πυθοδώρου
Δαμέα γυνά.",Odessus (Varna),NA,NA,4th c. BC,4th c. BC,NA,NA,NA,Σάττιον Πυθοδώρου Δαμέα γυνά,Σάττιον Πυθοδώρου Δαμέα γυνά
/text/167991?location=941&patt=&bookid=185&offset=149&count=5&bookid=185&location=941,IGBulg I²,103,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 103,NA,NA,2,"1
","Χαρίδημος
Παντάνδρου.",Odessus (Varna),NA,NA,4th c. BC,4th c. BC,NA,NA,NA,Χαρίδημος Παντάνδρου,Χαρίδημος Παντάνδρου
/text/167992?location=941&patt=&bookid=185&offset=149&count=5&bookid=185&location=941,IGBulg I²,104,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 104,NA,NA,3,"1

","Μητροφάνης
Βακχίου
Μαρωνίτης.",Odessus (Varna),NA,NA,4th c. BC,4th c. BC,NA,NA,NA,Μητροφάνης Βακχίου Μαρωνίτης,Μητροφάνης Βακχίου Μαρωνίτης
/text/167993?location=941&patt=&bookid=185&offset=149&count=5&bookid=185&location=941,IGBulg I²,105,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 105,NA,NA,2,"above relief.1
","Διονυσογένης
Ἑρμαφίλου.",Odessus (Varna),NA,NA,3rd c. BC,3rd c. BC,NA,NA,NA,Διονυσογένης Ἑρμαφίλου,Διονυσογένης Ἑρμαφίλου
/text/167994?location=941&patt=&bookid=185&offset=149&count=5&bookid=185&location=941,IGBulg I²,106,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 106,NA,NA,4,"1


","Σιμάκων
Μητρο-
δώρου
χαῖρε.",Odessus (Varna),NA,NA,3rd/2nd c. BC,3rd/2nd c. BC,NA,NA,NA,Σιμάκων Μητροδώρου χαῖρε,Σιμάκων Μητροδώρου χαῖρε
/text/167995?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,106(2),"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 106(2),NA,NA,6,"1




5","Νουμήνιος
Νουμηνίου
τοῦ Διογένους
ἀρχιερέως
vacat
χαῖρε.",Odessus (Varna),NA,NA,NA,NA,NA,NA,NA,Νουμήνιος Νουμηνίου τοῦ Διογένους ἀρχιερέως χαῖρε,Νουμήνιος Νουμηνίου τοῦ Διογένους ἀρχιερέως χαῖρε
/text/167996?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,107,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 107,NA,NA,11,"1



5




10
","Απφια Ἀρτε-
μιδώρου θυ-
γάτηρ, γυνὴ
δὲ Αἰαντίδου
τοῦ Μενάν-
δρου χαῖρε.
Αἰαντίδης
Μενάνδρου,
Ἀρτεμίδωρος
Αἰαντίδου
χαίρετε.",Odessus (Varna),NA,NA,NA,NA,NA,NA,NA,Απφια Ἀρτεμιδώρου θυγάτηρ γυνὴ δὲ Αἰαντίδου τοῦ Μενάνδρου χαῖρε Αἰαντίδης Μενάνδρου Ἀρτεμίδωρος Αἰαντίδου χαίρετε,Απφια Ἀρτεμιδώρου θυγάτηρ γυνὴ δὲ Αἰαντίδου τοῦ Μενάνδρου χαῖρε Αἰαντίδης Μενάνδρου Ἀρτεμίδωρος Αἰαντίδου χαίρετε
/text/167997?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,107(2),"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 107(2),NA,NA,5,"1



4","Απω Ἡράκωνος θυγά-
τηρ, γυνὴ δὲ Κρίτωνος
τοῦ Διονυσίου
vacat
χαῖρε.",Odessus (Varna),NA,NA,NA,NA,NA,NA,NA,Απω Ἡράκωνος θυγάτηρ γυνὴ δὲ Κρίτωνος τοῦ Διονυσίου χαῖρε,Απω Ἡράκωνος θυγάτηρ γυνὴ δὲ Κρίτωνος τοῦ Διονυσίου χαῖρε
/text/167998?location=941&patt=&bookid=185&offset=157&count=3&bookid=185&location=941,IGBulg I²,108,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 108,NA,NA,8,"1



5


","Ἀμύντωρ
Νουμηνίου
〚[χαῖρε]〛.
καὶ ἡ γυνὴ αὐτοῦ
Αννω Ἀγαθήνορος
χαίρετε.
Μακου Ἀμύντορος, γυνὴ δὲ
Ἑστιαίου Κουνουτος χαῖρε.",Odessus (Varna),NA,NA,NA,NA,NA,NA,NA,Ἀμύντωρ Νουμηνίου καὶ ἡ γυνὴ αὐτοῦ Αννω Ἀγαθήνορος χαίρετε Μακου Ἀμύντορος γυνὴ δὲ Ἑστιαίου Κουνουτος χαῖρε,Ἀμύντωρ Νουμηνίου χαῖρε καὶ ἡ γυνὴ αὐτοῦ Αννω Ἀγαθήνορος χαίρετε Μακου Ἀμύντορος γυνὴ δὲ Ἑστιαίου Κουνουτος χαῖρε
/text/167999?location=941&patt=&bookid=185&offset=157&count=3&bookid=185&location=941,IGBulg I²,109,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 109,NA,NA,4,"1


","Ασσει Ἀρτεμιδώρου θυ-
γάτηρ, γυνὴ δὲ Ἀγαθήνο-
ρος τοῦ Ἀρτεμιδώρου
χαῖρε.",Odessus (Varna),NA,NA,NA,NA,NA,NA,NA,Ασσει Ἀρτεμιδώρου θυγάτηρ γυνὴ δὲ Ἀγαθήνορος τοῦ Ἀρτεμιδώρου χαῖρε,Ασσει Ἀρτεμιδώρου θυγάτηρ γυνὴ δὲ Ἀγαθήνορος τοῦ Ἀρτεμιδώρου χαῖρε
/text/168000?location=941&patt=&bookid=185&offset=157&count=3&bookid=185&location=941,IGBulg I²,110,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 110,NA,NA,5,"1



5","Σείμηι {²⁶Σίμη}²⁶ Ἀγαθήν̣[ορος]
τοῦ Ἀπολλων[ίου]
θυγάτηρ,
γυνὴ δὲ Νουμη̣[νίου]
τοῦ Ἀγαθήνορ[ος].",Odessus (Varna),NA,NA,NA,NA,NA,NA,NA,Σείμηι Ἀγαθήν τοῦ Ἀπολλων θυγάτηρ γυνὴ δὲ Νουμη τοῦ Ἀγαθήνορ,Σείμηι Σίμη Ἀγαθήνορος τοῦ Ἀπολλωνίου θυγάτηρ γυνὴ δὲ Νουμηνίου τοῦ Ἀγαθήνορος
/text/168001?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,110(2),"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 110(2),NA,NA,8,"version 1.1



version 2.1


","[— — — — — — Διο]ν̣υσίου Ἡρακλε-
[ώτης ζ]ῶ̣ν ❦ ἐτῶν ❦ vac.(?)
[— — — — — — — —]δίου Μαμα ❦ Ποσ-
[— — — — — — — —]των χαίρετε.
[Ποσίδιος Διο]ν̣υσίου Ἡρακλε-
[ώτης ζ]ῶ̣ν ❦ ἐτῶν ❦ vac.(?)
[καὶ ἡ γυνὴ Ποσι]δίου Μαμα ❦ Ποσ-
[ιδίου θυγάτηρ ἐ]τῶν χαίρετε.",Odessus (Varna),NA,NA,NA,NA,NA,NA,NA,νυσίου Ἡρακλεῶν ἐτῶν δίου Μαμα Ποστων χαίρετε νυσίου Ἡρακλεῶν ἐτῶν δίου Μαμα Ποστῶν χαίρετε, Διονυσίου Ἡρακλεώτης ζῶν ἐτῶν δίου Μαμα Ποστων χαίρετε Ποσίδιος Διονυσίου Ἡρακλεώτης ζῶν ἐτῶν καὶ ἡ γυνὴ Ποσιδίου Μαμα Ποσιδίου θυγάτηρ ἐτῶν χαίρετε
/text/168002?location=941&patt=&bookid=185&offset=161&count=14&bookid=185&location=941,IGBulg I²,111,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 111,NA,NA,3,"1

","Ξ̣ένων Ἑστι-
αίου εὐποσι-
άρχης.",Odessus (Varna),NA,NA,NA,NA,NA,NA,NA,Ξένων Ἑστιαίου εὐποσιάρχης,Ξένων Ἑστιαίου εὐποσιάρχης
/text/168003?location=941&patt=&bookid=185&offset=161&count=14&bookid=185&location=941,IGBulg I²,112,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 112,NA,NA,6,"1



5
","Ἁδὺς Ἡρακλέω-
νος Ἡρακλεώ-
της ἐτῶν #⁵⁶ νε.
χαίρετε.
καὶ ἡ γυνὴ αὐτοῦ Χρύ-
σιν Ῥούφου θυγάτηρ.",Odessus (Varna),NA,NA,NA,NA,NA,NA,NA,Ἁδὺς Ἡρακλέωνος Ἡρακλεώτης ἐτῶν νε χαίρετε καὶ ἡ γυνὴ αὐτοῦ Χρύσιν Ῥούφου θυγάτηρ,Ἁδὺς Ἡρακλέωνος Ἡρακλεώτης ἐτῶν νε χαίρετε καὶ ἡ γυνὴ αὐτοῦ Χρύσιν Ῥούφου θυγάτηρ
/text/168004?location=941&patt=&bookid=185&offset=161&count=14&bookid=185&location=941,IGBulg I²,113,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 113,NA,NA,4,"1


","Αφφ̣ια Ἀρ[τε]-
μιδώρου θ[υ]-
γάτηρ, γ[υνὴ δὲ]
[— — — — — — —]",Odessus (Varna),NA,NA,NA,NA,NA,NA,NA,Αφφια Ἀρμιδώρου θγάτηρ γ,Αφφια Ἀρτεμιδώρου θυγάτηρ γυνὴ δὲ
/text/168005?location=941&patt=&bookid=185&offset=161&count=14&bookid=185&location=941,IGBulg I²,114,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 114,NA,NA,4,"1


","[— — —]σ̣α Σ̣[— — — — —]
[․․] θυγάτηρ, γυνὴ̣ [δὲ]
[Μ]έμνονος Ἀλεξά̣[ν]-
[δ]ρ̣ου. v χε͂ρε.",Odessus (Varna),NA,NA,NA,NA,NA,NA,NA,σα Σ θυγάτηρ γυνὴ έμνονος Ἀλεξάρου v χε͂ρε,σα Σ θυγάτηρ γυνὴ δὲ Μέμνονος Ἀλεξάνδρου v χε͂ρε
/text/168006?location=941&patt=&bookid=185&offset=161&count=14&bookid=185&location=941,IGBulg I²,115,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 115,NA,NA,6,"1



5
","Διονύσιος Διο-
νυσίου ὁ καὶ Πει-
πης καὶ ἡ γυνὴ
αὐτοῦ Ιαδων Ἀρ-
τεμιδώρου θυ-
γάτηρ χαίρετε.",Odessus (Varna),NA,NA,NA,NA,NA,NA,NA,Διονύσιος Διονυσίου ὁ καὶ Πειπης καὶ ἡ γυνὴ αὐτοῦ Ιαδων Ἀρτεμιδώρου θυγάτηρ χαίρετε,Διονύσιος Διονυσίου ὁ καὶ Πειπης καὶ ἡ γυνὴ αὐτοῦ Ιαδων Ἀρτεμιδώρου θυγάτηρ χαίρετε
/text/168007?location=941&patt=&bookid=185&offset=161&count=14&bookid=185&location=941,IGBulg I²,116,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 116,NA,NA,8,"upper tabula.1



lower tabula.5


betw tabulae.8","Μαμα ∙ Ἀρτέμωνος ∙
θυγάτηρ ∙ γυνὴ δὲ
Σεραπίωνος ∙ τοῦ
Δημητρίου ∙
Μαμα ∙ Ξένωνος
θυγάτηρ ∙
χαῖρε.
χαίρεται.",Odessus (Varna),NA,NA,NA,NA,NA,NA,NA,Μαμα Ἀρτέμωνος θυγάτηρ γυνὴ δὲ Σεραπίωνος τοῦ Δημητρίου Μαμα Ξένωνος θυγάτηρ χαῖρε χαίρεται,Μαμα Ἀρτέμωνος θυγάτηρ γυνὴ δὲ Σεραπίωνος τοῦ Δημητρίου Μαμα Ξένωνος θυγάτηρ χαῖρε χαίρεται
